iteration,epoch,minibatch,cost,mode_prime,trip_purp,trip_km
113671,6.0,4326.0,20.40951,0.221,0.529,10.078
115857,6.0,6512.0,20.38995,0.221,0.528,10.067
118043,6.0,8698.0,20.36777,0.221,0.525,10.057
120229,6.0,10884.0,20.33632,0.222,0.524,10.047
122415,6.0,13070.0,20.3255,0.221,0.523,10.034
124601,6.0,15256.0,20.307,0.222,0.522,10.021
126787,6.0,17442.0,20.29951,0.222,0.522,10.009
128973,6.0,19628.0,20.27605,0.222,0.521,9.997
131159,6.0,21814.0,20.25859,0.221,0.52,9.982
133345,7.0,2131.0,20.05372,0.222,0.52,9.968
135531,7.0,4317.0,20.05246,0.221,0.519,9.954
137717,7.0,6503.0,20.02577,0.221,0.518,9.94
139903,7.0,8689.0,19.99345,0.221,0.518,9.929
142089,7.0,10875.0,19.97069,0.221,0.518,9.916
144275,7.0,13061.0,19.95431,0.221,0.517,9.903
146461,7.0,15247.0,19.93901,0.221,0.517,9.893
148647,7.0,17433.0,19.93091,0.221,0.516,9.882
150833,7.0,19619.0,19.91515,0.221,0.515,9.875
153019,7.0,21805.0,19.90728,0.221,0.514,9.866
155205,8.0,2122.0,19.79296,0.221,0.514,9.859
157391,8.0,4308.0,19.80049,0.221,0.513,9.849
159577,8.0,6494.0,19.77598,0.221,0.514,9.841
161763,8.0,8680.0,19.75798,0.221,0.513,9.835
163949,8.0,10866.0,19.73797,0.221,0.514,9.826
166135,8.0,13052.0,19.73396,0.22,0.513,9.818
168321,8.0,15238.0,19.72375,0.221,0.514,9.81
170507,8.0,17424.0,19.72176,0.221,0.512,9.805
172693,8.0,19610.0,19.70772,0.221,0.512,9.801
174879,8.0,21796.0,19.70131,0.221,0.512,9.794
177065,9.0,2113.0,19.60263,0.221,0.511,9.791
179251,9.0,4299.0,19.5974,0.221,0.511,9.787
181437,9.0,6485.0,19.57469,0.22,0.511,9.786
183623,9.0,8671.0,19.55756,0.22,0.511,9.786
185809,9.0,10857.0,19.54074,0.22,0.511,9.786
187995,9.0,13043.0,19.53325,0.22,0.512,9.787
190181,9.0,15229.0,19.5223,0.221,0.512,9.792
192367,9.0,17415.0,19.51739,0.221,0.512,9.798
194553,9.0,19601.0,19.50165,0.221,0.512,9.805
196739,9.0,21787.0,19.49443,0.221,0.512,9.813
198925,10.0,2104.0,19.38455,0.221,0.512,9.823
201111,10.0,4290.0,19.38541,0.221,0.512,9.832
203297,10.0,6476.0,19.36347,0.221,0.512,9.844
205483,10.0,8662.0,19.34482,0.221,0.512,9.852
207669,10.0,10848.0,19.32408,0.221,0.512,9.862
209855,10.0,13034.0,19.31736,0.221,0.513,9.871
212041,10.0,15220.0,19.30834,0.221,0.513,9.877
214227,10.0,17406.0,19.30306,0.221,0.512,9.881
216413,10.0,19592.0,19.28841,0.222,0.511,9.886
218599,10.0,21778.0,19.28155,0.222,0.511,9.886
220785,11.0,2095.0,19.14314,0.222,0.511,9.888
222971,11.0,4281.0,19.14382,0.222,0.511,9.888
225157,11.0,6467.0,19.13842,0.222,0.511,9.886
227343,11.0,8653.0,19.11839,0.223,0.512,9.886
229529,11.0,10839.0,19.10433,0.223,0.511,9.88
231715,11.0,13025.0,19.09853,0.223,0.511,9.876
233901,11.0,15211.0,19.08561,0.223,0.512,9.869
236087,11.0,17397.0,19.08367,0.223,0.512,9.863
238273,11.0,19583.0,19.07275,0.223,0.511,9.859
240459,11.0,21769.0,19.06437,0.223,0.511,9.851
242645,12.0,2086.0,18.96206,0.223,0.511,9.845
244831,12.0,4272.0,18.98969,0.223,0.511,9.836
247017,12.0,6458.0,18.98365,0.224,0.51,9.83
249203,12.0,8644.0,18.96978,0.224,0.511,9.825
251389,12.0,10830.0,18.9513,0.224,0.511,9.817
253575,12.0,13016.0,18.94671,0.224,0.511,9.809
255761,12.0,15202.0,18.93918,0.224,0.511,9.802
257947,12.0,17388.0,18.93724,0.224,0.511,9.793
260133,12.0,19574.0,18.92695,0.224,0.511,9.788
262319,12.0,21760.0,18.92247,0.224,0.511,9.779
264505,13.0,2077.0,18.84612,0.224,0.511,9.772
266691,13.0,4263.0,18.85375,0.224,0.511,9.764
268877,13.0,6449.0,18.84292,0.224,0.511,9.758
271063,13.0,8635.0,18.83089,0.224,0.511,9.751
273249,13.0,10821.0,18.81698,0.224,0.511,9.742
275435,13.0,13007.0,18.8114,0.223,0.511,9.735
277621,13.0,15193.0,18.8066,0.224,0.511,9.729
279807,13.0,17379.0,18.81067,0.224,0.511,9.721
281993,13.0,19565.0,18.80129,0.224,0.511,9.716
284179,13.0,21751.0,18.79871,0.224,0.511,9.709
286365,14.0,2068.0,18.72789,0.224,0.511,9.703
288551,14.0,4254.0,18.75404,0.224,0.511,9.696
290737,14.0,6440.0,18.74333,0.224,0.511,9.692
292923,14.0,8626.0,18.73823,0.224,0.511,9.687
295109,14.0,10812.0,18.72569,0.224,0.511,9.68
297295,14.0,12998.0,18.72287,0.224,0.511,9.676
299481,14.0,15184.0,18.71671,0.224,0.511,9.671
301667,14.0,17370.0,18.71864,0.224,0.511,9.665
303853,14.0,19556.0,18.71299,0.224,0.511,9.661
306039,14.0,21742.0,18.71408,0.224,0.511,9.656
308225,15.0,2059.0,18.68603,0.224,0.511,9.652
310411,15.0,4245.0,18.7009,0.224,0.51,9.646
312597,15.0,6431.0,18.68935,0.224,0.51,9.642
314783,15.0,8617.0,18.67924,0.224,0.51,9.637
316969,15.0,10803.0,18.66513,0.223,0.51,9.634
319155,15.0,12989.0,18.6689,0.223,0.51,9.63
321341,15.0,15175.0,18.66249,0.223,0.51,9.627
323527,15.0,17361.0,18.66421,0.223,0.51,9.623
325713,15.0,19547.0,18.65589,0.223,0.51,9.621
327899,15.0,21733.0,18.65425,0.223,0.51,9.617
330085,16.0,2050.0,18.61055,0.223,0.51,9.614
332271,16.0,4236.0,18.63402,0.223,0.51,9.61
334457,16.0,6422.0,18.62164,0.223,0.51,9.609
336643,16.0,8608.0,18.61864,0.223,0.51,9.606
338829,16.0,10794.0,18.60601,0.223,0.51,9.602
341015,16.0,12980.0,18.6079,0.223,0.51,9.599
343201,16.0,15166.0,18.60486,0.223,0.51,9.597
345387,16.0,17352.0,18.60717,0.222,0.511,9.593
347573,16.0,19538.0,18.60077,0.222,0.51,9.593
349759,16.0,21724.0,18.60187,0.222,0.51,9.59
351945,17.0,2041.0,18.55573,0.222,0.51,9.588
354131,17.0,4227.0,18.57547,0.223,0.51,9.585
356317,17.0,6413.0,18.57287,0.223,0.51,9.585
358503,17.0,8599.0,18.5637,0.223,0.51,9.583
360689,17.0,10785.0,18.55454,0.223,0.51,9.581
362875,17.0,12971.0,18.55836,0.223,0.51,9.579
365061,17.0,15157.0,18.55675,0.222,0.51,9.578
367247,17.0,17343.0,18.55817,0.222,0.51,9.576
369433,17.0,19529.0,18.55248,0.222,0.51,9.577
371619,17.0,21715.0,18.55427,0.222,0.51,9.575
373805,18.0,2032.0,18.54571,0.222,0.51,9.574
375991,18.0,4218.0,18.55196,0.222,0.51,9.572
378177,18.0,6404.0,18.53836,0.222,0.51,9.573
380363,18.0,8590.0,18.52676,0.222,0.51,9.573
382549,18.0,10776.0,18.51923,0.222,0.51,9.573
384735,18.0,12962.0,18.51787,0.222,0.51,9.573
386921,18.0,15148.0,18.51549,0.222,0.51,9.574
389107,18.0,17334.0,18.51801,0.222,0.51,9.575
391293,18.0,19520.0,18.51386,0.222,0.51,9.578
393479,18.0,21706.0,18.51318,0.222,0.51,9.58
395665,19.0,2023.0,18.49794,0.222,0.51,9.584
397851,19.0,4209.0,18.5021,0.222,0.51,9.584
400037,19.0,6395.0,18.49397,0.222,0.51,9.589
402223,19.0,8581.0,18.49269,0.222,0.51,9.593
404409,19.0,10767.0,18.48471,0.222,0.51,9.597
406595,19.0,12953.0,18.48745,0.222,0.51,9.602
408781,19.0,15139.0,18.48365,0.221,0.51,9.61
410967,19.0,17325.0,18.48625,0.221,0.51,9.617
413153,19.0,19511.0,18.48433,0.221,0.509,9.626
415339,19.0,21697.0,18.48456,0.221,0.509,9.633
417525,20.0,2014.0,18.47146,0.221,0.509,9.643
419711,20.0,4200.0,18.47214,0.221,0.509,9.65
421897,20.0,6386.0,18.4576,0.221,0.51,9.662
424083,20.0,8572.0,18.45008,0.221,0.51,9.672
426269,20.0,10758.0,18.44467,0.221,0.509,9.682
428455,20.0,12944.0,18.44312,0.221,0.509,9.689
430641,20.0,15130.0,18.44008,0.221,0.51,9.701
432827,20.0,17316.0,18.44228,0.221,0.509,9.709
435013,20.0,19502.0,18.43699,0.221,0.509,9.715
437199,20.0,21688.0,18.43827,0.221,0.509,9.724
439385,21.0,2005.0,18.40264,0.221,0.51,9.731
441571,21.0,4191.0,18.41716,0.22,0.509,9.737
443757,21.0,6377.0,18.40623,0.221,0.509,9.745
445943,21.0,8563.0,18.39452,0.221,0.509,9.752
448129,21.0,10749.0,18.38251,0.221,0.51,9.76
450315,21.0,12935.0,18.38571,0.221,0.51,9.767
452501,21.0,15121.0,18.38118,0.221,0.51,9.773
454687,21.0,17307.0,18.38065,0.221,0.509,9.777
456873,21.0,19493.0,18.37564,0.221,0.51,9.781
459059,21.0,21679.0,18.37395,0.221,0.509,9.787
461245,22.0,1996.0,18.31382,0.22,0.509,9.791
463431,22.0,4182.0,18.32944,0.218,0.509,9.795
465617,22.0,6368.0,18.32085,0.219,0.509,9.798
467803,22.0,8554.0,18.31723,0.22,0.51,9.801
469989,22.0,10740.0,18.30955,0.219,0.51,9.805
472175,22.0,12926.0,18.31167,0.218,0.509,9.808
474361,22.0,15112.0,18.30883,0.219,0.51,9.811
476547,22.0,17298.0,18.31373,0.218,0.509,9.813
478733,22.0,19484.0,18.30776,0.218,0.509,9.814
480919,22.0,21670.0,18.30824,0.218,0.509,9.817
483105,23.0,1987.0,18.29,0.218,0.509,9.818
485291,23.0,4173.0,18.2968,0.217,0.509,9.82
487477,23.0,6359.0,18.28463,0.217,0.509,9.821
489663,23.0,8545.0,18.27499,0.218,0.509,9.822
491849,23.0,10731.0,18.26466,0.218,0.509,9.822
494035,23.0,12917.0,18.26063,0.217,0.509,9.823
496221,23.0,15103.0,18.25499,0.218,0.509,9.824
498407,23.0,17289.0,18.25344,0.218,0.509,9.825
500593,23.0,19475.0,18.24612,0.217,0.51,9.824
502779,23.0,21661.0,18.24409,0.217,0.509,9.824
504965,24.0,1978.0,18.20648,0.218,0.509,9.823
507151,24.0,4164.0,18.21475,0.218,0.509,9.824
509337,24.0,6350.0,18.20844,0.218,0.509,9.822
511523,24.0,8536.0,18.1997,0.218,0.509,9.822
513709,24.0,10722.0,18.19359,0.218,0.509,9.822
515895,24.0,12908.0,18.19031,0.218,0.509,9.821
518081,24.0,15094.0,18.1858,0.218,0.509,9.82
520267,24.0,17280.0,18.18619,0.218,0.509,9.821
522453,24.0,19466.0,18.18168,0.218,0.509,9.819
524639,24.0,21652.0,18.18092,0.218,0.509,9.817
526825,25.0,1969.0,18.17175,0.218,0.509,9.815
529011,25.0,4155.0,18.1586,0.218,0.509,9.815
531197,25.0,6341.0,18.14352,0.218,0.509,9.812
533383,25.0,8527.0,18.13917,0.218,0.509,9.811
535569,25.0,10713.0,18.13582,0.218,0.509,9.809
537755,25.0,12899.0,18.13388,0.218,0.509,9.808
539941,25.0,15085.0,18.13277,0.219,0.509,9.805
542127,25.0,17271.0,18.13291,0.218,0.509,9.805
544313,25.0,19457.0,18.12786,0.221,0.509,9.802
546499,25.0,21643.0,18.12726,0.221,0.509,9.801
548685,26.0,1960.0,18.09664,0.219,0.509,9.799
550871,26.0,4146.0,18.10159,0.218,0.509,9.799
553057,26.0,6332.0,18.09357,0.218,0.509,9.798
555243,26.0,8518.0,18.08804,0.219,0.509,9.796
557429,26.0,10704.0,18.07534,0.221,0.509,9.795
559615,26.0,12890.0,18.07746,0.218,0.509,9.794
561801,26.0,15076.0,18.07396,0.221,0.509,9.792
563987,26.0,17262.0,18.07431,0.221,0.509,9.792
566173,26.0,19448.0,18.07024,0.221,0.509,9.79
568359,26.0,21634.0,18.06913,0.221,0.509,9.788
570545,27.0,1951.0,18.04874,0.221,0.509,9.786
572731,27.0,4137.0,18.05905,0.221,0.509,9.787
574917,27.0,6323.0,18.05551,0.221,0.509,9.786
577103,27.0,8509.0,18.04236,0.221,0.509,9.785
579289,27.0,10695.0,18.03451,0.221,0.509,9.784
581475,27.0,12881.0,18.03595,0.221,0.509,9.782
583661,27.0,15067.0,18.03009,0.221,0.509,9.78
585847,27.0,17253.0,18.02947,0.221,0.509,9.781
588033,27.0,19439.0,18.02446,0.221,0.509,9.78
590219,27.0,21625.0,18.02345,0.221,0.509,9.779
592405,28.0,1942.0,17.98583,0.221,0.509,9.778
594591,28.0,4128.0,17.99535,0.218,0.509,9.777
596777,28.0,6314.0,17.99288,0.218,0.509,9.775
598963,28.0,8500.0,17.98271,0.221,0.509,9.775
601149,28.0,10686.0,17.977,0.221,0.509,9.774
603335,28.0,12872.0,17.97666,0.221,0.509,9.773
605521,28.0,15058.0,17.97107,0.221,0.509,9.77
607707,28.0,17244.0,17.97157,0.221,0.509,9.769
609893,28.0,19430.0,17.96489,0.221,0.509,9.767
612079,28.0,21616.0,17.96608,0.221,0.509,9.766
614265,29.0,1933.0,17.93847,0.221,0.509,9.765
616451,29.0,4119.0,17.94488,0.218,0.509,9.765
618637,29.0,6305.0,17.94199,0.221,0.509,9.764
620823,29.0,8491.0,17.93484,0.221,0.509,9.764
623009,29.0,10677.0,17.92929,0.221,0.509,9.763
625195,29.0,12863.0,17.92499,0.221,0.509,9.761
627381,29.0,15049.0,17.92144,0.221,0.509,9.761
629567,29.0,17235.0,17.92481,0.221,0.509,9.761
631753,29.0,19421.0,17.92028,0.221,0.509,9.759
633939,29.0,21607.0,17.92125,0.221,0.509,9.757
636125,30.0,1924.0,17.90063,0.221,0.509,9.755
638311,30.0,4110.0,17.89968,0.221,0.509,9.756
640497,30.0,6296.0,17.89578,0.221,0.509,9.754
642683,30.0,8482.0,17.88515,0.221,0.509,9.754
644869,30.0,10668.0,17.87947,0.221,0.509,9.753
647055,30.0,12854.0,17.88111,0.221,0.509,9.752
649241,30.0,15040.0,17.88008,0.221,0.509,9.751
651427,30.0,17226.0,17.88246,0.221,0.509,9.751
653613,30.0,19412.0,17.87751,0.221,0.509,9.749
655799,30.0,21598.0,17.87851,0.221,0.509,9.749
657985,31.0,1915.0,17.86995,0.221,0.509,9.747
660171,31.0,4101.0,17.8739,0.221,0.509,9.747
662357,31.0,6287.0,17.85776,0.221,0.509,9.745
664543,31.0,8473.0,17.85225,0.221,0.509,9.746
666729,31.0,10659.0,17.84203,0.221,0.509,9.745
668915,31.0,12845.0,17.83959,0.221,0.509,9.744
671101,31.0,15031.0,17.84034,0.221,0.509,9.744
673287,31.0,17217.0,17.8403,0.221,0.509,9.743
675473,31.0,19403.0,17.83601,0.221,0.509,9.743
677659,31.0,21589.0,17.83601,0.221,0.509,9.743
679845,32.0,1906.0,17.82355,0.221,0.509,9.743
682031,32.0,4092.0,17.83771,0.221,0.509,9.743
684217,32.0,6278.0,17.83312,0.221,0.509,9.742
686403,32.0,8464.0,17.82138,0.221,0.509,9.742
688589,32.0,10650.0,17.81649,0.221,0.509,9.741
690775,32.0,12836.0,17.81319,0.221,0.509,9.741
692961,32.0,15022.0,17.80846,0.221,0.509,9.742
695147,32.0,17208.0,17.80946,0.221,0.509,9.742
697333,32.0,19394.0,17.80715,0.221,0.509,9.74
699519,32.0,21580.0,17.80692,0.221,0.509,9.739
701705,33.0,1897.0,17.82339,0.221,0.509,9.738
703891,33.0,4083.0,17.81469,0.221,0.509,9.739
706077,33.0,6269.0,17.79974,0.221,0.509,9.738
708263,33.0,8455.0,17.78733,0.221,0.509,9.737
710449,33.0,10641.0,17.78004,0.221,0.509,9.737
712635,33.0,12827.0,17.77882,0.221,0.509,9.737
714821,33.0,15013.0,17.77967,0.221,0.509,9.737
717007,33.0,17199.0,17.77926,0.221,0.509,9.737
719193,33.0,19385.0,17.77499,0.221,0.509,9.735
721379,33.0,21571.0,17.77497,0.221,0.509,9.734
723565,34.0,1888.0,17.75667,0.221,0.509,9.733
725751,34.0,4074.0,17.7601,0.221,0.509,9.734
727937,34.0,6260.0,17.74968,0.221,0.509,9.732
730123,34.0,8446.0,17.74243,0.221,0.509,9.731
732309,34.0,10632.0,17.73919,0.221,0.509,9.731
734495,34.0,12818.0,17.74294,0.221,0.509,9.73
736681,34.0,15004.0,17.74145,0.221,0.509,9.729
738867,34.0,17190.0,17.74383,0.221,0.509,9.729
741053,34.0,19376.0,17.73941,0.221,0.509,9.727
743239,34.0,21562.0,17.74296,0.221,0.509,9.726
745425,35.0,1879.0,17.75766,0.221,0.509,9.725
747611,35.0,4065.0,17.75154,0.222,0.509,9.725
749797,35.0,6251.0,17.73758,0.222,0.509,9.724
751983,35.0,8437.0,17.73082,0.222,0.509,9.722
754169,35.0,10623.0,17.72685,0.222,0.509,9.721
756355,35.0,12809.0,17.72434,0.222,0.509,9.721
758541,35.0,14995.0,17.72435,0.222,0.509,9.72
760727,35.0,17181.0,17.72524,0.222,0.509,9.719
762913,35.0,19367.0,17.72485,0.222,0.509,9.717
765099,35.0,21553.0,17.72604,0.222,0.509,9.716
767285,36.0,1870.0,17.71994,0.222,0.509,9.715
769471,36.0,4056.0,17.72778,0.222,0.509,9.716
771657,36.0,6242.0,17.71942,0.222,0.509,9.714
773843,36.0,8428.0,17.71614,0.222,0.509,9.715
776029,36.0,10614.0,17.70354,0.222,0.509,9.713
778215,36.0,12800.0,17.70147,0.221,0.509,9.712
780401,36.0,14986.0,17.69908,0.222,0.509,9.712
782587,36.0,17172.0,17.70033,0.222,0.509,9.711
784773,36.0,19358.0,17.69436,0.222,0.509,9.71
786959,36.0,21544.0,17.69699,0.222,0.509,9.709
789145,37.0,1861.0,17.68086,0.222,0.509,9.708
791331,37.0,4047.0,17.6865,0.222,0.509,9.709
793517,37.0,6233.0,17.68877,0.222,0.509,9.707
795703,37.0,8419.0,17.68258,0.222,0.509,9.706
797889,37.0,10605.0,17.67865,0.222,0.509,9.705
800075,37.0,12791.0,17.67639,0.222,0.51,9.705
802261,37.0,14977.0,17.67449,0.222,0.509,9.704
804447,37.0,17163.0,17.67782,0.222,0.509,9.703
806633,37.0,19349.0,17.6728,0.222,0.509,9.701
808819,37.0,21535.0,17.67735,0.222,0.509,9.7
811005,38.0,1852.0,17.67932,0.222,0.509,9.699
813191,38.0,4038.0,17.69631,0.222,0.509,9.7
815377,38.0,6224.0,17.68775,0.222,0.509,9.699
817563,38.0,8410.0,17.67534,0.222,0.509,9.699
819749,38.0,10596.0,17.66917,0.222,0.509,9.698
821935,38.0,12782.0,17.66519,0.222,0.509,9.698
824121,38.0,14968.0,17.66423,0.222,0.509,9.698
826307,38.0,17154.0,17.66851,0.219,0.509,9.698
828493,38.0,19340.0,17.66489,0.219,0.509,9.696
830679,38.0,21526.0,17.66673,0.222,0.509,9.695
832865,39.0,1843.0,17.65644,0.219,0.509,9.694
835051,39.0,4029.0,17.66168,0.219,0.509,9.695
837237,39.0,6215.0,17.65294,0.219,0.51,9.693
839423,39.0,8401.0,17.64586,0.219,0.509,9.692
841609,39.0,10587.0,17.6402,0.219,0.509,9.691
843795,39.0,12773.0,17.64096,0.222,0.509,9.69
845981,39.0,14959.0,17.64101,0.222,0.509,9.689
848167,39.0,17145.0,17.64337,0.222,0.509,9.689
850353,39.0,19331.0,17.63988,0.222,0.509,9.688
852539,39.0,21517.0,17.64045,0.219,0.509,9.688
854725,40.0,1834.0,17.63837,0.219,0.509,9.686
856911,40.0,4020.0,17.65339,0.219,0.509,9.687
859097,40.0,6206.0,17.64462,0.219,0.509,9.686
861283,40.0,8392.0,17.63526,0.219,0.509,9.685
863469,40.0,10578.0,17.63356,0.219,0.509,9.684
865655,40.0,12764.0,17.62984,0.219,0.509,9.683
867841,40.0,14950.0,17.62904,0.219,0.509,9.683
870027,40.0,17136.0,17.63357,0.219,0.509,9.683
872213,40.0,19322.0,17.62925,0.219,0.509,9.681
874399,40.0,21508.0,17.63081,0.219,0.509,9.68
876585,41.0,1825.0,17.60619,0.219,0.509,9.68
878771,41.0,4011.0,17.62789,0.219,0.509,9.68
880957,41.0,6197.0,17.61335,0.219,0.509,9.678
883143,41.0,8383.0,17.60834,0.219,0.509,9.678
885329,41.0,10569.0,17.60419,0.219,0.509,9.678
887515,41.0,12755.0,17.60171,0.219,0.509,9.678
889701,41.0,14941.0,17.60036,0.219,0.509,9.676
891887,41.0,17127.0,17.60602,0.219,0.509,9.676
894073,41.0,19313.0,17.60407,0.219,0.509,9.674
896259,41.0,21499.0,17.60514,0.219,0.509,9.674
898445,42.0,1816.0,17.6257,0.219,0.509,9.673
900631,42.0,4002.0,17.62134,0.219,0.509,9.673
902817,42.0,6188.0,17.61243,0.219,0.509,9.672
905003,42.0,8374.0,17.60588,0.22,0.509,9.671
907189,42.0,10560.0,17.60481,0.22,0.509,9.671
909375,42.0,12746.0,17.60022,0.219,0.509,9.67
911561,42.0,14932.0,17.59734,0.219,0.509,9.669
913747,42.0,17118.0,17.5981,0.219,0.509,9.668
915933,42.0,19304.0,17.5955,0.219,0.509,9.668
918119,42.0,21490.0,17.59988,0.22,0.509,9.668
920305,43.0,1807.0,17.55918,0.22,0.509,9.666
922491,43.0,3993.0,17.59801,0.219,0.509,9.666
924677,43.0,6179.0,17.58108,0.22,0.51,9.665
926863,43.0,8365.0,17.5814,0.219,0.509,9.665
929049,43.0,10551.0,17.57602,0.22,0.509,9.664
931235,43.0,12737.0,17.57993,0.22,0.51,9.663
933421,43.0,14923.0,17.58194,0.219,0.509,9.663
935607,43.0,17109.0,17.58802,0.22,0.509,9.662
937793,43.0,19295.0,17.58472,0.219,0.509,9.661
939979,43.0,21481.0,17.58677,0.219,0.509,9.66
942165,44.0,1798.0,17.55542,0.22,0.509,9.66
944351,44.0,3984.0,17.56801,0.219,0.509,9.66
946537,44.0,6170.0,17.5652,0.22,0.511,9.658
948723,44.0,8356.0,17.56662,0.22,0.509,9.658
950909,44.0,10542.0,17.56654,0.22,0.509,9.657
953095,44.0,12728.0,17.56705,0.22,0.51,9.657
955281,44.0,14914.0,17.56894,0.22,0.51,9.657
957467,44.0,17100.0,17.57241,0.22,0.509,9.656
959653,44.0,19286.0,17.56649,0.22,0.509,9.655
961839,44.0,21472.0,17.57072,0.219,0.51,9.654
964025,45.0,1789.0,17.57356,0.22,0.509,9.654
966211,45.0,3975.0,17.58011,0.22,0.509,9.653
968397,45.0,6161.0,17.57122,0.22,0.51,9.652
970583,45.0,8347.0,17.5703,0.22,0.51,9.652
972769,45.0,10533.0,17.56766,0.22,0.509,9.651
974955,45.0,12719.0,17.56548,0.219,0.51,9.651
977141,45.0,14905.0,17.5655,0.22,0.51,9.651
979327,45.0,17091.0,17.56936,0.22,0.511,9.65
981513,45.0,19277.0,17.56555,0.22,0.51,9.649
983699,45.0,21463.0,17.57034,0.22,0.509,9.649
985885,46.0,1780.0,17.57848,0.22,0.509,9.648
988071,46.0,3966.0,17.57902,0.22,0.509,9.648
990257,46.0,6152.0,17.56618,0.22,0.509,9.647
992443,46.0,8338.0,17.56438,0.22,0.509,9.647
994629,46.0,10524.0,17.56296,0.22,0.509,9.646
996815,46.0,12710.0,17.56263,0.22,0.51,9.646
999001,46.0,14896.0,17.5608,0.219,0.509,9.645
1001187,46.0,17082.0,17.56287,0.22,0.509,9.645
1003373,46.0,19268.0,17.56099,0.22,0.51,9.644
1005559,46.0,21454.0,17.56211,0.22,0.51,9.643
1007745,47.0,1771.0,17.54014,0.22,0.51,9.643
1009931,47.0,3957.0,17.55411,0.22,0.509,9.643
1012117,47.0,6143.0,17.55064,0.22,0.511,9.641
1014303,47.0,8329.0,17.54515,0.219,0.509,9.641
1016489,47.0,10515.0,17.54221,0.219,0.509,9.64
1018675,47.0,12701.0,17.54159,0.22,0.51,9.64
1020861,47.0,14887.0,17.54489,0.219,0.511,9.64
1023047,47.0,17073.0,17.55003,0.22,0.511,9.64
1025233,47.0,19259.0,17.54823,0.22,0.509,9.639
1027419,47.0,21445.0,17.54978,0.22,0.51,9.638
1029605,48.0,1762.0,17.56077,0.219,0.51,9.638
1031791,48.0,3948.0,17.55809,0.219,0.509,9.637
1033977,48.0,6134.0,17.54751,0.219,0.509,9.637
1036163,48.0,8320.0,17.54131,0.219,0.509,9.637
1038349,48.0,10506.0,17.54015,0.219,0.509,9.636
1040535,48.0,12692.0,17.54193,0.219,0.511,9.637
1042721,48.0,14878.0,17.54198,0.219,0.51,9.636
1044907,48.0,17064.0,17.54593,0.22,0.509,9.636
1047093,48.0,19250.0,17.54145,0.22,0.509,9.635
