iteration,epoch,minibatch,cost,mode_prime,trip_purp,trip_km
1042721,48.0,14878.0,12.01035,0.183,0.444,9.21
1044907,48.0,17064.0,12.01386,0.184,0.443,9.207
1047093,48.0,19250.0,12.00957,0.183,0.443,9.225
1049279,48.0,21436.0,12.00902,0.183,0.443,9.187
1051465,49.0,1753.0,12.01805,0.184,0.443,9.208
1053651,49.0,3939.0,12.01541,0.183,0.443,9.197
1055837,49.0,6125.0,12.0046,0.183,0.444,9.21
1058023,49.0,8311.0,12.00014,0.183,0.442,9.202
1060209,49.0,10497.0,12.00343,0.183,0.444,9.202
1062395,49.0,12683.0,12.00267,0.183,0.444,9.199
1064581,49.0,14869.0,12.00257,0.183,0.444,9.184
1066767,49.0,17055.0,12.00469,0.184,0.443,9.212
1068953,49.0,19241.0,12.0001,0.183,0.444,9.225
1071139,49.0,21427.0,11.99838,0.183,0.443,9.192
1073325,50.0,1744.0,12.01651,0.183,0.443,9.219
1075511,50.0,3930.0,11.98674,0.184,0.442,9.185
1077697,50.0,6116.0,11.98128,0.184,0.443,9.198
1079883,50.0,8302.0,11.97526,0.183,0.443,9.17
1082069,50.0,10488.0,11.96928,0.183,0.444,9.203
1084255,50.0,12674.0,11.96772,0.183,0.444,9.18
1086441,50.0,14860.0,11.96958,0.184,0.443,9.19
1088627,50.0,17046.0,11.97178,0.184,0.442,9.204
1090813,50.0,19232.0,11.96871,0.183,0.442,9.207
1092999,50.0,21418.0,11.96992,0.183,0.442,9.199
1095185,51.0,1735.0,11.96741,0.183,0.442,9.2
1097371,51.0,3921.0,11.96011,0.184,0.443,9.181
1099557,51.0,6107.0,11.95418,0.183,0.442,9.191
1101743,51.0,8293.0,11.95495,0.183,0.443,9.175
1103929,51.0,10479.0,11.95459,0.183,0.443,9.162
1106115,51.0,12665.0,11.94989,0.183,0.443,9.174
1108301,51.0,14851.0,11.94997,0.184,0.442,9.174
1110487,51.0,17037.0,11.95165,0.184,0.442,9.174
1112673,51.0,19223.0,11.94759,0.183,0.442,9.198
1114859,51.0,21409.0,11.94554,0.183,0.442,9.195
1117045,52.0,1726.0,11.96581,0.183,0.442,9.168
1119231,52.0,3912.0,11.94759,0.183,0.442,9.162
1121417,52.0,6098.0,11.94129,0.183,0.442,9.2
1123603,52.0,8284.0,11.93777,0.183,0.442,9.173
1125789,52.0,10470.0,11.93264,0.183,0.442,9.179
1127975,52.0,12656.0,11.93091,0.183,0.441,9.156
1130161,52.0,14842.0,11.92969,0.183,0.441,9.165
1132347,52.0,17028.0,11.92859,0.183,0.441,9.182
1134533,52.0,19214.0,11.92835,0.183,0.441,9.191
1136719,52.0,21400.0,11.92658,0.183,0.441,9.193
1138905,53.0,1717.0,11.91158,0.183,0.441,9.185
1141091,53.0,3903.0,11.92807,0.183,0.441,9.169
1143277,53.0,6089.0,11.9167,0.183,0.441,9.203
1145463,53.0,8275.0,11.91071,0.183,0.442,9.169
1147649,53.0,10461.0,11.91177,0.183,0.442,9.165
1149835,53.0,12647.0,11.90667,0.183,0.442,9.163
1152021,53.0,14833.0,11.90768,0.183,0.442,9.171
1154207,53.0,17019.0,11.90898,0.183,0.442,9.172
1156393,53.0,19205.0,11.90701,0.183,0.441,9.192
1158579,53.0,21391.0,11.90618,0.183,0.442,9.169
1160765,54.0,1708.0,11.89727,0.183,0.441,9.189
1162951,54.0,3894.0,11.89886,0.183,0.442,9.167
1165137,54.0,6080.0,11.88379,0.183,0.441,9.175
1167323,54.0,8266.0,11.89451,0.183,0.441,9.161
1169509,54.0,10452.0,11.89476,0.183,0.442,9.151
1171695,54.0,12638.0,11.89242,0.183,0.441,9.148
1173881,54.0,14824.0,11.89071,0.183,0.441,9.168
1176067,54.0,17010.0,11.89389,0.183,0.441,9.172
1178253,54.0,19196.0,11.89042,0.183,0.441,9.175
1180439,54.0,21382.0,11.88731,0.183,0.441,9.177
1182625,55.0,1699.0,11.86515,0.183,0.441,9.173
1184811,55.0,3885.0,11.86987,0.183,0.441,9.136
1186997,55.0,6071.0,11.86724,0.183,0.441,9.182
1189183,55.0,8257.0,11.87355,0.183,0.442,9.165
1191369,55.0,10443.0,11.86475,0.183,0.441,9.156
1193555,55.0,12629.0,11.86154,0.183,0.441,9.149
1195741,55.0,14815.0,11.8617,0.183,0.441,9.146
1197927,55.0,17001.0,11.86584,0.183,0.441,9.151
1200113,55.0,19187.0,11.86484,0.183,0.44,9.194
1202299,55.0,21373.0,11.86329,0.183,0.439,9.138
1204485,56.0,1690.0,11.86022,0.183,0.441,9.167
1206671,56.0,3876.0,11.86485,0.183,0.441,9.141
1208857,56.0,6062.0,11.84958,0.183,0.44,9.184
1211043,56.0,8248.0,11.8551,0.183,0.441,9.145
1213229,56.0,10434.0,11.85261,0.183,0.44,9.139
1215415,56.0,12620.0,11.84941,0.183,0.439,9.129
1217601,56.0,14806.0,11.84615,0.183,0.44,9.147
1219787,56.0,16992.0,11.84777,0.183,0.44,9.15
1221973,56.0,19178.0,11.84505,0.183,0.44,9.156
1224159,56.0,21364.0,11.84435,0.183,0.439,9.127
1226345,57.0,1681.0,11.83755,0.183,0.44,9.172
1228531,57.0,3867.0,11.82929,0.183,0.441,9.142
1230717,57.0,6053.0,11.83482,0.183,0.44,9.167
1232903,57.0,8239.0,11.83706,0.183,0.44,9.134
1235089,57.0,10425.0,11.83179,0.183,0.441,9.134
1237275,57.0,12611.0,11.83125,0.183,0.44,9.116
1239461,57.0,14797.0,11.83115,0.183,0.44,9.16
1241647,57.0,16983.0,11.83357,0.183,0.44,9.162
1243833,57.0,19169.0,11.83184,0.183,0.44,9.146
1246019,57.0,21355.0,11.83165,0.183,0.44,9.137
1248205,58.0,1672.0,11.83774,0.183,0.44,9.162
1250391,58.0,3858.0,11.82213,0.183,0.439,9.141
1252577,58.0,6044.0,11.81989,0.183,0.44,9.146
1254763,58.0,8230.0,11.81999,0.183,0.44,9.136
1256949,58.0,10416.0,11.81691,0.183,0.44,9.125
1259135,58.0,12602.0,11.81495,0.183,0.44,9.12
1261321,58.0,14788.0,11.81529,0.183,0.44,9.133
1263507,58.0,16974.0,11.81675,0.183,0.439,9.142
1265693,58.0,19160.0,11.81645,0.183,0.44,9.138
1267879,58.0,21346.0,11.817,0.183,0.439,9.12
1270065,59.0,1663.0,11.79769,0.183,0.439,9.161
1272251,59.0,3849.0,11.80857,0.183,0.44,9.141
1274437,59.0,6035.0,11.80401,0.183,0.438,9.157
1276623,59.0,8221.0,11.80986,0.183,0.439,9.119
1278809,59.0,10407.0,11.80922,0.183,0.439,9.115
1280995,59.0,12593.0,11.80033,0.183,0.44,9.114
1283181,59.0,14779.0,11.79677,0.183,0.439,9.141
1285367,59.0,16965.0,11.79856,0.183,0.439,9.14
1287553,59.0,19151.0,11.79329,0.183,0.439,9.155
1289739,59.0,21337.0,11.79582,0.183,0.439,9.119
1291925,60.0,1654.0,11.8013,0.183,0.439,9.147
1294111,60.0,3840.0,11.80661,0.183,0.439,9.103
1296297,60.0,6026.0,11.79089,0.183,0.438,9.153
1298483,60.0,8212.0,11.78703,0.183,0.44,9.122
1300669,60.0,10398.0,11.78123,0.183,0.439,9.099
1302855,60.0,12584.0,11.77671,0.183,0.439,9.102
1305041,60.0,14770.0,11.77639,0.183,0.439,9.138
1307227,60.0,16956.0,11.77735,0.183,0.439,9.136
1309413,60.0,19142.0,11.77036,0.183,0.439,9.154
1311599,60.0,21328.0,11.7699,0.183,0.439,9.118
1313785,61.0,1645.0,11.79161,0.183,0.439,9.127
1315971,61.0,3831.0,11.7861,0.183,0.44,9.125
1318157,61.0,6017.0,11.78607,0.183,0.44,9.133
1320343,61.0,8203.0,11.78185,0.183,0.439,9.127
1322529,61.0,10389.0,11.77416,0.183,0.439,9.114
1324715,61.0,12575.0,11.77323,0.183,0.438,9.128
1326901,61.0,14761.0,11.76994,0.183,0.438,9.13
1329087,61.0,16947.0,11.76911,0.183,0.438,9.128
1331273,61.0,19133.0,11.76424,0.183,0.438,9.127
1333459,61.0,21319.0,11.76563,0.183,0.439,9.121
1335645,62.0,1636.0,11.77645,0.183,0.438,9.137
1337831,62.0,3822.0,11.7651,0.183,0.439,9.111
1340017,62.0,6008.0,11.74308,0.183,0.438,9.136
1342203,62.0,8194.0,11.746,0.183,0.438,9.127
1344389,62.0,10380.0,11.74749,0.183,0.438,9.138
1346575,62.0,12566.0,11.74215,0.183,0.439,9.12
1348761,62.0,14752.0,11.7392,0.183,0.438,9.129
1350947,62.0,16938.0,11.74202,0.183,0.438,9.133
1353133,62.0,19124.0,11.74074,0.183,0.438,9.136
1355319,62.0,21310.0,11.74267,0.183,0.438,9.133
1357505,63.0,1627.0,11.74669,0.183,0.438,9.134
1359691,63.0,3813.0,11.74804,0.183,0.438,9.123
1361877,63.0,5999.0,11.74843,0.183,0.438,9.156
1364063,63.0,8185.0,11.74207,0.183,0.439,9.132
1366249,63.0,10371.0,11.73957,0.183,0.438,9.111
1368435,63.0,12557.0,11.73569,0.183,0.438,9.12
1370621,63.0,14743.0,11.73226,0.183,0.439,9.12
1372807,63.0,16929.0,11.73164,0.183,0.438,9.132
1374993,63.0,19115.0,11.72929,0.183,0.437,9.132
1377179,63.0,21301.0,11.73007,0.183,0.437,9.122
1379365,64.0,1618.0,11.72708,0.183,0.438,9.122
1381551,64.0,3804.0,11.73806,0.183,0.439,9.106
1383737,64.0,5990.0,11.72784,0.183,0.437,9.136
1385923,64.0,8176.0,11.72193,0.183,0.438,9.112
1388109,64.0,10362.0,11.71974,0.183,0.438,9.107
1390295,64.0,12548.0,11.71397,0.183,0.437,9.099
1392481,64.0,14734.0,11.70934,0.183,0.437,9.108
1394667,64.0,16920.0,11.71571,0.183,0.437,9.128
1396853,64.0,19106.0,11.71551,0.183,0.436,9.134
1399039,64.0,21292.0,11.71743,0.183,0.437,9.117
1401225,65.0,1609.0,11.72912,0.183,0.438,9.123
1403411,65.0,3795.0,11.70714,0.183,0.438,9.102
1405597,65.0,5981.0,11.70383,0.183,0.438,9.132
1407783,65.0,8167.0,11.70885,0.183,0.438,9.115
1409969,65.0,10353.0,11.70059,0.183,0.437,9.1
1412155,65.0,12539.0,11.69841,0.183,0.438,9.111
1414341,65.0,14725.0,11.70123,0.183,0.437,9.123
1416527,65.0,16911.0,11.69982,0.183,0.437,9.125
1418713,65.0,19097.0,11.70001,0.183,0.437,9.123
1420899,65.0,21283.0,11.69607,0.183,0.437,9.11
1423085,66.0,1600.0,11.70278,0.183,0.436,9.106
1425271,66.0,3786.0,11.69561,0.183,0.437,9.103
1427457,66.0,5972.0,11.69116,0.183,0.437,9.123
1429643,66.0,8158.0,11.68654,0.183,0.437,9.101
1431829,66.0,10344.0,11.68343,0.183,0.439,9.121
1434015,66.0,12530.0,11.68159,0.183,0.437,9.11
1436201,66.0,14716.0,11.68123,0.183,0.437,9.11
1438387,66.0,16902.0,11.6802,0.183,0.437,9.119
1440573,66.0,19088.0,11.68184,0.183,0.437,9.119
1442759,66.0,21274.0,11.68365,0.183,0.436,9.097
1444945,67.0,1591.0,11.6783,0.183,0.437,9.104
1447131,67.0,3777.0,11.68978,0.183,0.437,9.084
1449317,67.0,5963.0,11.6797,0.183,0.437,9.104
1451503,67.0,8149.0,11.67862,0.183,0.437,9.068
1453689,67.0,10335.0,11.67451,0.183,0.437,9.098
1455875,67.0,12521.0,11.66793,0.183,0.437,9.087
1458061,67.0,14707.0,11.66162,0.183,0.437,9.093
1460247,67.0,16893.0,11.66415,0.183,0.435,9.111
1462433,67.0,19079.0,11.66403,0.183,0.436,9.111
1464619,67.0,21265.0,11.66203,0.183,0.436,9.092
1466805,68.0,1582.0,11.67472,0.183,0.436,9.094
1468991,68.0,3768.0,11.6719,0.183,0.436,9.094
1471177,68.0,5954.0,11.6554,0.183,0.437,9.082
1473363,68.0,8140.0,11.65819,0.183,0.436,9.095
1475549,68.0,10326.0,11.65904,0.183,0.435,9.098
1477735,68.0,12512.0,11.65665,0.183,0.436,9.093
1479921,68.0,14698.0,11.65318,0.183,0.436,9.087
1482107,68.0,16884.0,11.65766,0.183,0.436,9.1
1484293,68.0,19070.0,11.65435,0.183,0.436,9.107
1486479,68.0,21256.0,11.65565,0.183,0.436,9.107
1488665,69.0,1573.0,11.63925,0.183,0.436,9.105
1490851,69.0,3759.0,11.65186,0.183,0.436,9.07
1493037,69.0,5945.0,11.64167,0.183,0.436,9.095
1495223,69.0,8131.0,11.64146,0.183,0.436,9.077
1497409,69.0,10317.0,11.64323,0.183,0.435,9.075
1499595,69.0,12503.0,11.64148,0.183,0.436,9.096
1501781,69.0,14689.0,11.63911,0.183,0.435,9.102
1503967,69.0,16875.0,11.64,0.183,0.436,9.078
1506153,69.0,19061.0,11.64044,0.183,0.436,9.1
1508339,69.0,21247.0,11.63891,0.183,0.436,9.101
1510525,70.0,1564.0,11.63582,0.183,0.435,9.089
1512711,70.0,3750.0,11.63675,0.183,0.436,9.061
1514897,70.0,5936.0,11.62247,0.183,0.435,9.088
1517083,70.0,8122.0,11.62173,0.183,0.436,9.078
1519269,70.0,10308.0,11.6221,0.183,0.435,9.067
1521455,70.0,12494.0,11.61537,0.183,0.436,9.092
1523641,70.0,14680.0,11.61311,0.183,0.436,9.084
1525827,70.0,16866.0,11.61764,0.183,0.435,9.102
1528013,70.0,19052.0,11.61811,0.183,0.436,9.107
1530199,70.0,21238.0,11.62337,0.183,0.435,9.106
1532385,71.0,1555.0,11.6205,0.183,0.435,9.078
1534571,71.0,3741.0,11.62009,0.183,0.435,9.06
1536757,71.0,5927.0,11.61686,0.183,0.436,9.093
1538943,71.0,8113.0,11.61678,0.183,0.435,9.075
1541129,71.0,10299.0,11.61082,0.183,0.434,9.086
1543315,71.0,12485.0,11.6088,0.183,0.435,9.069
1545501,71.0,14671.0,11.60544,0.183,0.435,9.072
1547687,71.0,16857.0,11.60941,0.183,0.435,9.115
1549873,71.0,19043.0,11.60616,0.183,0.436,9.095
1552059,71.0,21229.0,11.60434,0.183,0.435,9.093
1554245,72.0,1546.0,11.60738,0.183,0.435,9.107
1556431,72.0,3732.0,11.59525,0.183,0.434,9.07
1558617,72.0,5918.0,11.596,0.183,0.435,9.096
1560803,72.0,8104.0,11.60026,0.183,0.434,9.086
1562989,72.0,10290.0,11.59567,0.183,0.435,9.087
1565175,72.0,12476.0,11.59429,0.183,0.435,9.104
1567361,72.0,14662.0,11.59411,0.183,0.434,9.106
1569547,72.0,16848.0,11.5958,0.183,0.434,9.071
1571733,72.0,19034.0,11.59734,0.183,0.434,9.095
1573919,72.0,21220.0,11.59696,0.183,0.433,9.091
1576105,73.0,1537.0,11.57409,0.183,0.434,9.095
1578291,73.0,3723.0,11.59037,0.183,0.433,9.066
1580477,73.0,5909.0,11.58265,0.183,0.434,9.089
1582663,73.0,8095.0,11.58543,0.183,0.434,9.058
1584849,73.0,10281.0,11.58358,0.183,0.434,9.061
1587035,73.0,12467.0,11.57662,0.183,0.435,9.075
1589221,73.0,14653.0,11.57486,0.183,0.434,9.081
1591407,73.0,16839.0,11.57716,0.183,0.434,9.085
1593593,73.0,19025.0,11.5749,0.183,0.433,9.086
1595779,73.0,21211.0,11.5775,0.183,0.433,9.1
1597965,74.0,1528.0,11.59294,0.182,0.432,9.081
1600151,74.0,3714.0,11.58314,0.183,0.433,9.056
1602337,74.0,5900.0,11.57962,0.183,0.435,9.066
1604523,74.0,8086.0,11.5748,0.183,0.434,9.074
1606709,74.0,10272.0,11.57564,0.183,0.433,9.066
1608895,74.0,12458.0,11.57039,0.183,0.433,9.084
1611081,74.0,14644.0,11.56778,0.183,0.433,9.083
1613267,74.0,16830.0,11.57179,0.182,0.433,9.085
1615453,74.0,19016.0,11.56878,0.183,0.433,9.089
1617639,74.0,21202.0,11.56882,0.183,0.432,9.069
1619825,75.0,1519.0,11.59605,0.183,0.433,9.107
1622011,75.0,3705.0,11.58095,0.183,0.433,9.069
1624197,75.0,5891.0,11.5705,0.183,0.433,9.102
1626383,75.0,8077.0,11.55905,0.183,0.432,9.072
1628569,75.0,10263.0,11.55877,0.183,0.432,9.091
1630755,75.0,12449.0,11.55351,0.182,0.434,9.071
1632941,75.0,14635.0,11.55012,0.183,0.432,9.1
1635127,75.0,16821.0,11.55325,0.183,0.432,9.084
1637313,75.0,19007.0,11.55032,0.183,0.432,9.091
1639499,75.0,21193.0,11.54872,0.182,0.433,9.081
1641685,76.0,1510.0,11.56015,0.183,0.432,9.068
1643871,76.0,3696.0,11.56038,0.182,0.432,9.047
1646057,76.0,5882.0,11.55843,0.183,0.433,9.075
1648243,76.0,8068.0,11.55475,0.183,0.433,9.069
1650429,76.0,10254.0,11.54685,0.183,0.431,9.089
1652615,76.0,12440.0,11.54607,0.183,0.433,9.068
1654801,76.0,14626.0,11.54074,0.183,0.431,9.07
1656987,76.0,16812.0,11.54713,0.182,0.432,9.059
1659173,76.0,18998.0,11.54453,0.183,0.432,9.096
1661359,76.0,21184.0,11.54534,0.183,0.432,9.072
1663545,77.0,1501.0,11.51606,0.183,0.433,9.081
1665731,77.0,3687.0,11.53748,0.183,0.431,9.061
1667917,77.0,5873.0,11.53063,0.183,0.431,9.079
1670103,77.0,8059.0,11.53025,0.183,0.432,9.069
1672289,77.0,10245.0,11.52646,0.183,0.43,9.065
1674475,77.0,12431.0,11.52956,0.183,0.433,9.053
1676661,77.0,14617.0,11.5262,0.183,0.431,9.081
1678847,77.0,16803.0,11.52851,0.183,0.431,9.07
1681033,77.0,18989.0,11.52677,0.182,0.432,9.094
1683219,77.0,21175.0,11.52672,0.183,0.431,9.068
1685405,78.0,1492.0,11.55064,0.182,0.431,9.089
1687591,78.0,3678.0,11.54758,0.182,0.431,9.06
1689777,78.0,5864.0,11.5428,0.183,0.432,9.077
1691963,78.0,8050.0,11.53639,0.183,0.43,9.077
1694149,78.0,10236.0,11.52898,0.183,0.43,9.077
1696335,78.0,12422.0,11.52407,0.182,0.432,9.066
1698521,78.0,14608.0,11.52053,0.182,0.431,9.079
1700707,78.0,16794.0,11.52466,0.183,0.43,9.079
1702893,78.0,18980.0,11.52326,0.183,0.43,9.092
1705079,78.0,21166.0,11.52372,0.182,0.43,9.085
1707265,79.0,1483.0,11.54294,0.183,0.431,9.068
1709451,79.0,3669.0,11.53032,0.182,0.431,9.056
1711637,79.0,5855.0,11.52179,0.183,0.431,9.072
1713823,79.0,8041.0,11.51927,0.183,0.431,9.058
1716009,79.0,10227.0,11.51488,0.183,0.43,9.069
1718195,79.0,12413.0,11.51006,0.182,0.432,9.061
1720381,79.0,14599.0,11.50727,0.182,0.43,9.069
1722567,79.0,16785.0,11.50583,0.182,0.43,9.051
1724753,79.0,18971.0,11.50631,0.182,0.43,9.089
1726939,79.0,21157.0,11.50528,0.182,0.429,9.076
1729125,80.0,1474.0,11.48873,0.182,0.43,9.069
1731311,80.0,3660.0,11.50157,0.182,0.43,9.032
1733497,80.0,5846.0,11.50181,0.182,0.43,9.072
1735683,80.0,8032.0,11.49862,0.183,0.43,9.04
1737869,80.0,10218.0,11.49388,0.182,0.43,9.075
1740055,80.0,12404.0,11.49215,0.182,0.43,9.053
1742241,80.0,14590.0,11.49133,0.183,0.429,9.072
1744427,80.0,16776.0,11.49205,0.182,0.43,9.045
1746613,80.0,18962.0,11.4888,0.182,0.43,9.077
1748799,80.0,21148.0,11.49005,0.182,0.43,9.072
1750985,81.0,1465.0,11.52095,0.182,0.43,9.081
1753171,81.0,3651.0,11.51801,0.182,0.43,9.027
1755357,81.0,5837.0,11.49613,0.182,0.431,9.063
1757543,81.0,8023.0,11.48844,0.182,0.43,9.059
1759729,81.0,10209.0,11.48461,0.182,0.429,9.071
1761915,81.0,12395.0,11.47823,0.182,0.43,9.068
1764101,81.0,14581.0,11.47332,0.183,0.43,9.064
1766287,81.0,16767.0,11.4772,0.182,0.43,9.067
1768473,81.0,18953.0,11.47531,0.182,0.429,9.095
1770659,81.0,21139.0,11.47738,0.182,0.429,9.063
1772845,82.0,1456.0,11.45609,0.182,0.429,9.055
1775031,82.0,3642.0,11.47544,0.182,0.43,9.041
1777217,82.0,5828.0,11.46679,0.182,0.429,9.088
1779403,82.0,8014.0,11.46179,0.183,0.429,9.054
1781589,82.0,10200.0,11.46499,0.182,0.429,9.072
1783775,82.0,12386.0,11.46504,0.183,0.43,9.061
1785961,82.0,14572.0,11.46903,0.182,0.429,9.07
1788147,82.0,16758.0,11.47137,0.183,0.429,9.048
1790333,82.0,18944.0,11.4697,0.182,0.428,9.078
1792519,82.0,21130.0,11.47076,0.182,0.428,9.063
1794705,83.0,1447.0,11.45921,0.183,0.429,9.059
1796891,83.0,3633.0,11.47449,0.182,0.429,9.042
1799077,83.0,5819.0,11.46538,0.182,0.428,9.075
1801263,83.0,8005.0,11.46036,0.182,0.429,9.038
1803449,83.0,10191.0,11.45403,0.182,0.428,9.05
1805635,83.0,12377.0,11.44766,0.182,0.43,9.062
1807821,83.0,14563.0,11.44834,0.183,0.428,9.06
1810007,83.0,16749.0,11.44692,0.182,0.429,9.08
1812193,83.0,18935.0,11.44617,0.182,0.428,9.083
1814379,83.0,21121.0,11.45027,0.182,0.428,9.074
1816565,84.0,1438.0,11.47635,0.182,0.428,9.067
1818751,84.0,3624.0,11.47707,0.182,0.427,9.04
1820937,84.0,5810.0,11.46296,0.182,0.43,9.058
1823123,84.0,7996.0,11.44782,0.182,0.429,9.038
1825309,84.0,10182.0,11.44541,0.182,0.428,9.065
1827495,84.0,12368.0,11.44319,0.182,0.428,9.044
1829681,84.0,14554.0,11.43873,0.182,0.428,9.051
1831867,84.0,16740.0,11.43963,0.182,0.428,9.059
1834053,84.0,18926.0,11.43746,0.183,0.427,9.106
1836239,84.0,21112.0,11.43767,0.182,0.428,9.067
1838425,85.0,1429.0,11.46676,0.182,0.428,9.086
1840611,85.0,3615.0,11.47335,0.183,0.427,9.049
1842797,85.0,5801.0,11.47266,0.182,0.428,9.054
1844983,85.0,7987.0,11.455,0.183,0.428,9.046
1847169,85.0,10173.0,11.44994,0.182,0.427,9.056
1849355,85.0,12359.0,11.44365,0.182,0.427,9.074
1851541,85.0,14545.0,11.43888,0.182,0.428,9.045
1853727,85.0,16731.0,11.44311,0.183,0.427,9.064
1855913,85.0,18917.0,11.44066,0.182,0.427,9.076
1858099,85.0,21103.0,11.44046,0.182,0.427,9.084
1860285,86.0,1420.0,11.43824,0.182,0.429,9.059
1862471,86.0,3606.0,11.45028,0.182,0.427,9.049
1864657,86.0,5792.0,11.44587,0.182,0.426,9.047
1866843,86.0,7978.0,11.441,0.182,0.428,9.053
1869029,86.0,10164.0,11.43621,0.182,0.428,9.057
1871215,86.0,12350.0,11.43117,0.182,0.427,9.06
1873401,86.0,14536.0,11.42507,0.183,0.427,9.061
1875587,86.0,16722.0,11.424,0.183,0.427,9.041
1877773,86.0,18908.0,11.42037,0.183,0.427,9.064
1879959,86.0,21094.0,11.4209,0.182,0.427,9.073
1882145,87.0,1411.0,11.40599,0.182,0.427,9.078
1884331,87.0,3597.0,11.43592,0.182,0.427,9.026
1886517,87.0,5783.0,11.42672,0.182,0.427,9.036
1888703,87.0,7969.0,11.41948,0.182,0.428,9.032
1890889,87.0,10155.0,11.41678,0.182,0.428,9.04
1893075,87.0,12341.0,11.41261,0.182,0.427,9.072
1895261,87.0,14527.0,11.41108,0.182,0.426,9.071
1897447,87.0,16713.0,11.41064,0.182,0.427,9.056
1899633,87.0,18899.0,11.41006,0.183,0.427,9.092
1901819,87.0,21085.0,11.40962,0.182,0.426,9.053
1904005,88.0,1402.0,11.39406,0.183,0.427,9.058
1906191,88.0,3588.0,11.40342,0.182,0.426,9.055
1908377,88.0,5774.0,11.40222,0.182,0.427,9.071
1910563,88.0,7960.0,11.39341,0.182,0.427,9.033
1912749,88.0,10146.0,11.38929,0.182,0.426,9.054
1914935,88.0,12332.0,11.38878,0.182,0.426,9.039
1917121,88.0,14518.0,11.38954,0.182,0.427,9.048
1919307,88.0,16704.0,11.39057,0.182,0.426,9.055
1921493,88.0,18890.0,11.38935,0.182,0.426,9.067
1923679,88.0,21076.0,11.39094,0.182,0.425,9.068
1925865,89.0,1393.0,11.36426,0.182,0.426,9.055
1928051,89.0,3579.0,11.37273,0.182,0.425,9.011
1930237,89.0,5765.0,11.38015,0.182,0.426,9.049
1932423,89.0,7951.0,11.38587,0.182,0.426,9.032
1934609,89.0,10137.0,11.38302,0.182,0.426,9.045
1936795,89.0,12323.0,11.38068,0.182,0.426,9.021
1938981,89.0,14509.0,11.38039,0.182,0.426,9.054
1941167,89.0,16695.0,11.38145,0.182,0.427,9.057
1943353,89.0,18881.0,11.381,0.182,0.426,9.068
1945539,89.0,21067.0,11.3833,0.182,0.425,9.057
1947725,90.0,1384.0,11.40218,0.182,0.426,9.06
1949911,90.0,3570.0,11.38712,0.182,0.425,9.034
1952097,90.0,5756.0,11.39155,0.182,0.426,9.045
1954283,90.0,7942.0,11.3904,0.182,0.426,9.037
1956469,90.0,10128.0,11.38973,0.182,0.426,9.059
1958655,90.0,12314.0,11.38395,0.182,0.426,9.028
1960841,90.0,14500.0,11.3838,0.182,0.425,9.047
1963027,90.0,16686.0,11.38521,0.182,0.425,9.05
1965213,90.0,18872.0,11.38283,0.182,0.426,9.052
1967399,90.0,21058.0,11.38387,0.182,0.425,9.048
1969585,91.0,1375.0,11.4037,0.182,0.426,9.048
1971771,91.0,3561.0,11.39003,0.182,0.425,9.02
1973957,91.0,5747.0,11.38522,0.182,0.426,9.047
1976143,91.0,7933.0,11.37417,0.182,0.425,9.054
1978329,91.0,10119.0,11.36862,0.182,0.426,9.078
1980515,91.0,12305.0,11.36301,0.182,0.424,9.042
1982701,91.0,14491.0,11.35859,0.182,0.424,9.049
1984887,91.0,16677.0,11.36096,0.182,0.426,9.03
1987073,91.0,18863.0,11.35798,0.182,0.424,9.069
1989259,91.0,21049.0,11.35662,0.182,0.424,9.051
1991445,92.0,1366.0,11.3764,0.182,0.425,9.081
1993631,92.0,3552.0,11.3858,0.182,0.424,9.01
1995817,92.0,5738.0,11.36899,0.182,0.426,9.055
1998003,92.0,7924.0,11.36032,0.182,0.426,9.042
2000189,92.0,10110.0,11.35516,0.182,0.424,9.023
2002375,92.0,12296.0,11.35436,0.182,0.424,9.029
2004561,92.0,14482.0,11.35044,0.182,0.424,9.045
2006747,92.0,16668.0,11.35236,0.182,0.425,9.042
2008933,92.0,18854.0,11.34986,0.182,0.425,9.074
2011119,92.0,21040.0,11.34847,0.182,0.425,9.073
2013305,93.0,1357.0,11.32738,0.182,0.424,9.057
2015491,93.0,3543.0,11.33452,0.182,0.424,9.028
2017677,93.0,5729.0,11.3357,0.182,0.425,9.022
2019863,93.0,7915.0,11.33951,0.182,0.424,9.027
2022049,93.0,10101.0,11.34039,0.183,0.424,9.043
2024235,93.0,12287.0,11.33626,0.182,0.425,9.055
2026421,93.0,14473.0,11.33439,0.182,0.423,9.044
2028607,93.0,16659.0,11.33523,0.183,0.424,9.058
2030793,93.0,18845.0,11.33591,0.182,0.424,9.061
2032979,93.0,21031.0,11.33698,0.182,0.425,9.081
2035165,94.0,1348.0,11.34377,0.182,0.425,9.065
2037351,94.0,3534.0,11.33739,0.182,0.424,9.031
2039537,94.0,5720.0,11.33671,0.182,0.424,9.046
2041723,94.0,7906.0,11.33544,0.182,0.423,9.023
2043909,94.0,10092.0,11.33359,0.182,0.423,9.035
2046095,94.0,12278.0,11.32925,0.182,0.424,9.046
2048281,94.0,14464.0,11.32898,0.182,0.424,9.041
2050467,94.0,16650.0,11.3309,0.182,0.424,9.033
2052653,94.0,18836.0,11.32786,0.182,0.423,9.065
2054839,94.0,21022.0,11.32878,0.182,0.424,9.053
2057025,95.0,1339.0,11.34331,0.182,0.423,9.036
