iteration,epoch,minibatch,cost,mode_prime,trip_purp,trip_km
115857,6.0,6512.0,18.48872,0.217,0.511,10.099
118043,6.0,8698.0,18.47105,0.217,0.511,10.097
120229,6.0,10884.0,18.44718,0.217,0.512,10.094
122415,6.0,13070.0,18.43185,0.217,0.513,10.092
124601,6.0,15256.0,18.41151,0.217,0.511,10.089
126787,6.0,17442.0,18.39834,0.215,0.513,10.085
128973,6.0,19628.0,18.37514,0.214,0.511,10.085
131159,6.0,21814.0,18.35727,0.214,0.512,10.084
133345,7.0,2131.0,18.14645,0.214,0.512,10.081
135531,7.0,4317.0,18.13334,0.213,0.512,10.08
137717,7.0,6503.0,18.11458,0.213,0.512,10.078
139903,7.0,8689.0,18.09428,0.213,0.512,10.077
142089,7.0,10875.0,18.07025,0.213,0.511,10.077
144275,7.0,13061.0,18.05613,0.213,0.513,10.073
146461,7.0,15247.0,18.03921,0.213,0.512,10.068
148647,7.0,17433.0,18.02399,0.212,0.513,10.062
150833,7.0,19619.0,18.00604,0.212,0.513,10.057
153019,7.0,21805.0,17.99315,0.212,0.513,10.054
155205,8.0,2122.0,17.80703,0.21,0.513,10.049
157391,8.0,4308.0,17.80666,0.21,0.513,10.043
159577,8.0,6494.0,17.7835,0.21,0.513,10.036
161763,8.0,8680.0,17.7574,0.21,0.512,10.032
163949,8.0,10866.0,17.73633,0.209,0.512,10.026
166135,8.0,13052.0,17.72818,0.209,0.512,10.016
168321,8.0,15238.0,17.71466,0.209,0.512,10.007
170507,8.0,17424.0,17.70495,0.209,0.513,9.995
172693,8.0,19610.0,17.68809,0.209,0.513,9.985
174879,8.0,21796.0,17.68035,0.209,0.512,9.977
177065,9.0,2113.0,17.53557,0.209,0.511,9.965
179251,9.0,4299.0,17.51561,0.209,0.512,9.954
181437,9.0,6485.0,17.50775,0.209,0.513,9.945
183623,9.0,8671.0,17.49282,0.209,0.513,9.936
185809,9.0,10857.0,17.47503,0.209,0.513,9.927
187995,9.0,13043.0,17.46869,0.209,0.513,9.915
190181,9.0,15229.0,17.45897,0.209,0.512,9.903
192367,9.0,17415.0,17.45356,0.209,0.513,9.891
194553,9.0,19601.0,17.43987,0.209,0.513,9.88
196739,9.0,21787.0,17.4343,0.209,0.513,9.872
198925,10.0,2104.0,17.32364,0.209,0.512,9.859
201111,10.0,4290.0,17.32033,0.209,0.513,9.85
203297,10.0,6476.0,17.3028,0.208,0.513,9.842
205483,10.0,8662.0,17.28943,0.208,0.513,9.832
207669,10.0,10848.0,17.27608,0.208,0.513,9.823
209855,10.0,13034.0,17.2667,0.208,0.513,9.812
212041,10.0,15220.0,17.25985,0.208,0.512,9.801
214227,10.0,17406.0,17.25441,0.208,0.513,9.792
216413,10.0,19592.0,17.24299,0.208,0.513,9.784
218599,10.0,21778.0,17.2389,0.208,0.512,9.775
220785,11.0,2095.0,17.12143,0.208,0.512,9.766
222971,11.0,4281.0,17.11533,0.208,0.512,9.757
225157,11.0,6467.0,17.11267,0.208,0.513,9.752
227343,11.0,8653.0,17.10424,0.208,0.513,9.743
229529,11.0,10839.0,17.09332,0.208,0.513,9.736
231715,11.0,13025.0,17.08839,0.208,0.512,9.727
233901,11.0,15211.0,17.07963,0.208,0.512,9.718
236087,11.0,17397.0,17.0779,0.208,0.512,9.71
238273,11.0,19583.0,17.06909,0.208,0.513,9.703
240459,11.0,21769.0,17.06384,0.208,0.512,9.696
242645,12.0,2086.0,16.99818,0.208,0.512,9.689
244831,12.0,4272.0,17.00385,0.207,0.511,9.681
247017,12.0,6458.0,16.99695,0.207,0.513,9.676
249203,12.0,8644.0,16.98149,0.207,0.513,9.669
251389,12.0,10830.0,16.97297,0.207,0.513,9.663
253575,12.0,13016.0,16.97018,0.207,0.512,9.656
255761,12.0,15202.0,16.96628,0.207,0.511,9.648
257947,12.0,17388.0,16.96505,0.207,0.512,9.642
260133,12.0,19574.0,16.95764,0.207,0.513,9.638
262319,12.0,21760.0,16.95376,0.207,0.512,9.632
264505,13.0,2077.0,16.87275,0.207,0.511,9.626
266691,13.0,4263.0,16.87083,0.207,0.512,9.62
268877,13.0,6449.0,16.86468,0.207,0.512,9.618
271063,13.0,8635.0,16.85526,0.207,0.512,9.614
273249,13.0,10821.0,16.84741,0.207,0.512,9.609
275435,13.0,13007.0,16.83623,0.207,0.512,9.602
277621,13.0,15193.0,16.82929,0.207,0.51,9.597
279807,13.0,17379.0,16.83165,0.207,0.511,9.592
281993,13.0,19565.0,16.82249,0.207,0.512,9.588
284179,13.0,21751.0,16.82021,0.207,0.511,9.583
286365,14.0,2068.0,16.75766,0.206,0.511,9.581
288551,14.0,4254.0,16.76842,0.206,0.51,9.576
290737,14.0,6440.0,16.75657,0.206,0.511,9.574
292923,14.0,8626.0,16.7525,0.206,0.51,9.57
295109,14.0,10812.0,16.74426,0.206,0.512,9.566
297295,14.0,12998.0,16.73971,0.206,0.51,9.56
299481,14.0,15184.0,16.72929,0.206,0.508,9.556
301667,14.0,17370.0,16.72962,0.206,0.508,9.552
303853,14.0,19556.0,16.71998,0.206,0.511,9.55
306039,14.0,21742.0,16.72145,0.206,0.508,9.545
308225,15.0,2059.0,16.63729,0.206,0.51,9.542
310411,15.0,4245.0,16.65609,0.206,0.508,9.538
312597,15.0,6431.0,16.64529,0.206,0.51,9.536
314783,15.0,8617.0,16.64121,0.206,0.509,9.533
316969,15.0,10803.0,16.63876,0.206,0.511,9.531
319155,15.0,12989.0,16.63731,0.206,0.512,9.527
321341,15.0,15175.0,16.63384,0.206,0.507,9.523
323527,15.0,17361.0,16.63394,0.206,0.509,9.52
325713,15.0,19547.0,16.62492,0.206,0.51,9.52
327899,15.0,21733.0,16.62414,0.206,0.506,9.516
330085,16.0,2050.0,16.59774,0.206,0.51,9.512
332271,16.0,4236.0,16.59247,0.206,0.505,9.51
334457,16.0,6422.0,16.58222,0.206,0.509,9.508
336643,16.0,8608.0,16.58032,0.206,0.507,9.507
338829,16.0,10794.0,16.56399,0.206,0.509,9.504
341015,16.0,12980.0,16.5637,0.206,0.508,9.501
343201,16.0,15166.0,16.55664,0.206,0.506,9.498
345387,16.0,17352.0,16.55453,0.206,0.507,9.496
347573,16.0,19538.0,16.55052,0.206,0.509,9.496
349759,16.0,21724.0,16.55007,0.206,0.508,9.492
351945,17.0,2041.0,16.49301,0.206,0.507,9.489
354131,17.0,4227.0,16.49694,0.206,0.507,9.485
356317,17.0,6413.0,16.48666,0.206,0.505,9.485
358503,17.0,8599.0,16.48676,0.206,0.507,9.484
360689,17.0,10785.0,16.47504,0.206,0.507,9.482
362875,17.0,12971.0,16.47127,0.206,0.508,9.479
365061,17.0,15157.0,16.46641,0.206,0.505,9.477
367247,17.0,17343.0,16.4649,0.206,0.507,9.475
369433,17.0,19529.0,16.45717,0.206,0.505,9.475
371619,17.0,21715.0,16.45375,0.206,0.507,9.47
373805,18.0,2032.0,16.43303,0.206,0.506,9.468
375991,18.0,4218.0,16.43223,0.206,0.504,9.466
378177,18.0,6404.0,16.41869,0.206,0.504,9.467
380363,18.0,8590.0,16.40806,0.206,0.503,9.465
382549,18.0,10776.0,16.40373,0.206,0.506,9.464
384735,18.0,12962.0,16.39945,0.206,0.505,9.462
386921,18.0,15148.0,16.3933,0.206,0.502,9.459
389107,18.0,17334.0,16.39109,0.206,0.505,9.457
391293,18.0,19520.0,16.38548,0.206,0.505,9.456
393479,18.0,21706.0,16.38307,0.206,0.503,9.453
395665,19.0,2023.0,16.35288,0.206,0.504,9.453
397851,19.0,4209.0,16.34632,0.206,0.502,9.45
400037,19.0,6395.0,16.33611,0.206,0.503,9.45
402223,19.0,8581.0,16.33044,0.206,0.502,9.448
404409,19.0,10767.0,16.32461,0.206,0.502,9.447
406595,19.0,12953.0,16.32214,0.206,0.503,9.444
408781,19.0,15139.0,16.31603,0.206,0.5,9.444
410967,19.0,17325.0,16.31776,0.206,0.502,9.442
413153,19.0,19511.0,16.31306,0.206,0.503,9.442
415339,19.0,21697.0,16.30877,0.206,0.502,9.438
417525,20.0,2014.0,16.27521,0.206,0.5,9.438
419711,20.0,4200.0,16.26152,0.206,0.5,9.436
421897,20.0,6386.0,16.25442,0.206,0.502,9.436
424083,20.0,8572.0,16.24643,0.206,0.499,9.435
426269,20.0,10758.0,16.23833,0.206,0.502,9.434
428455,20.0,12944.0,16.23605,0.206,0.5,9.433
430641,20.0,15130.0,16.23172,0.206,0.498,9.433
432827,20.0,17316.0,16.23113,0.206,0.499,9.431
435013,20.0,19502.0,16.22594,0.206,0.499,9.431
437199,20.0,21688.0,16.22577,0.206,0.499,9.428
439385,21.0,2005.0,16.17962,0.206,0.499,9.427
441571,21.0,4191.0,16.18189,0.206,0.498,9.425
443757,21.0,6377.0,16.17287,0.206,0.499,9.426
445943,21.0,8563.0,16.16817,0.206,0.499,9.424
448129,21.0,10749.0,16.1567,0.206,0.499,9.423
450315,21.0,12935.0,16.15231,0.206,0.499,9.421
452501,21.0,15121.0,16.14983,0.206,0.498,9.422
454687,21.0,17307.0,16.14666,0.206,0.499,9.421
456873,21.0,19493.0,16.14133,0.206,0.499,9.421
459059,21.0,21679.0,16.13688,0.206,0.497,9.419
461245,22.0,1996.0,16.07079,0.205,0.498,9.417
463431,22.0,4182.0,16.08618,0.206,0.496,9.416
465617,22.0,6368.0,16.08444,0.206,0.497,9.416
467803,22.0,8554.0,16.08353,0.206,0.496,9.416
469989,22.0,10740.0,16.07513,0.205,0.498,9.416
472175,22.0,12926.0,16.07125,0.206,0.497,9.415
474361,22.0,15112.0,16.06548,0.206,0.497,9.414
476547,22.0,17298.0,16.06514,0.206,0.499,9.412
478733,22.0,19484.0,16.05958,0.206,0.499,9.413
480919,22.0,21670.0,16.05992,0.206,0.498,9.411
483105,23.0,1987.0,16.0271,0.205,0.496,9.41
485291,23.0,4173.0,16.03967,0.205,0.496,9.408
487477,23.0,6359.0,16.03142,0.205,0.496,9.409
489663,23.0,8545.0,16.02282,0.205,0.496,9.408
491849,23.0,10731.0,16.01196,0.205,0.498,9.407
494035,23.0,12917.0,16.00757,0.205,0.497,9.406
496221,23.0,15103.0,16.00164,0.205,0.498,9.406
498407,23.0,17289.0,15.99787,0.205,0.497,9.405
500593,23.0,19475.0,15.99182,0.205,0.497,9.405
502779,23.0,21661.0,15.98675,0.205,0.499,9.403
504965,24.0,1978.0,15.95156,0.205,0.497,9.403
507151,24.0,4164.0,15.94535,0.205,0.497,9.401
509337,24.0,6350.0,15.94599,0.205,0.495,9.402
511523,24.0,8536.0,15.94304,0.205,0.497,9.402
513709,24.0,10722.0,15.93559,0.205,0.496,9.402
515895,24.0,12908.0,15.93026,0.205,0.497,9.401
518081,24.0,15094.0,15.92633,0.205,0.496,9.399
520267,24.0,17280.0,15.92419,0.205,0.496,9.397
522453,24.0,19466.0,15.9172,0.205,0.497,9.398
524639,24.0,21652.0,15.91489,0.205,0.499,9.395
526825,25.0,1969.0,15.90789,0.205,0.496,9.394
529011,25.0,4155.0,15.89735,0.204,0.495,9.393
531197,25.0,6341.0,15.88917,0.204,0.496,9.392
533383,25.0,8527.0,15.88742,0.204,0.496,9.393
535569,25.0,10713.0,15.88146,0.204,0.497,9.392
537755,25.0,12899.0,15.87522,0.204,0.497,9.391
539941,25.0,15085.0,15.87649,0.204,0.497,9.391
542127,25.0,17271.0,15.87582,0.204,0.497,9.391
544313,25.0,19457.0,15.86805,0.204,0.495,9.391
546499,25.0,21643.0,15.86532,0.204,0.497,9.389
548685,26.0,1960.0,15.84806,0.203,0.497,9.389
550871,26.0,4146.0,15.83964,0.203,0.497,9.388
553057,26.0,6332.0,15.83405,0.203,0.497,9.389
555243,26.0,8518.0,15.82866,0.203,0.498,9.388
557429,26.0,10704.0,15.81799,0.203,0.494,9.388
559615,26.0,12890.0,15.81403,0.203,0.494,9.386
561801,26.0,15076.0,15.81134,0.202,0.499,9.386
563987,26.0,17262.0,15.80667,0.202,0.497,9.386
566173,26.0,19448.0,15.80264,0.202,0.496,9.387
568359,26.0,21634.0,15.79976,0.202,0.499,9.385
570545,27.0,1951.0,15.77174,0.202,0.496,9.385
572731,27.0,4137.0,15.76868,0.202,0.496,9.384
574917,27.0,6323.0,15.76986,0.202,0.498,9.385
577103,27.0,8509.0,15.75921,0.201,0.499,9.385
579289,27.0,10695.0,15.75286,0.201,0.494,9.385
581475,27.0,12881.0,15.74688,0.201,0.495,9.384
583661,27.0,15067.0,15.74236,0.201,0.495,9.384
585847,27.0,17253.0,15.74259,0.201,0.501,9.383
588033,27.0,19439.0,15.73809,0.201,0.495,9.385
590219,27.0,21625.0,15.73616,0.201,0.494,9.384
592405,28.0,1942.0,15.71217,0.2,0.495,9.384
594591,28.0,4128.0,15.70959,0.2,0.496,9.383
596777,28.0,6314.0,15.69918,0.2,0.499,9.383
598963,28.0,8500.0,15.69465,0.2,0.497,9.384
601149,28.0,10686.0,15.69092,0.2,0.497,9.383
603335,28.0,12872.0,15.68755,0.2,0.498,9.384
605521,28.0,15058.0,15.68536,0.2,0.494,9.383
607707,28.0,17244.0,15.68424,0.2,0.5,9.382
609893,28.0,19430.0,15.67581,0.199,0.496,9.383
612079,28.0,21616.0,15.67467,0.199,0.498,9.382
614265,29.0,1933.0,15.62293,0.199,0.497,9.381
616451,29.0,4119.0,15.6357,0.199,0.498,9.381
618637,29.0,6305.0,15.63837,0.199,0.499,9.382
620823,29.0,8491.0,15.63222,0.198,0.498,9.381
623009,29.0,10677.0,15.62279,0.198,0.498,9.381
625195,29.0,12863.0,15.62033,0.198,0.498,9.38
627381,29.0,15049.0,15.62007,0.198,0.501,9.381
629567,29.0,17235.0,15.61916,0.198,0.495,9.38
631753,29.0,19421.0,15.61539,0.197,0.494,9.381
633939,29.0,21607.0,15.61429,0.197,0.495,9.379
636125,30.0,1924.0,15.61329,0.197,0.494,9.378
638311,30.0,4110.0,15.59601,0.197,0.495,9.377
640497,30.0,6296.0,15.58352,0.197,0.497,9.378
642683,30.0,8482.0,15.58069,0.197,0.498,9.378
644869,30.0,10668.0,15.57087,0.197,0.494,9.377
647055,30.0,12854.0,15.57166,0.197,0.493,9.377
649241,30.0,15040.0,15.57017,0.197,0.495,9.378
651427,30.0,17226.0,15.56854,0.196,0.499,9.376
653613,30.0,19412.0,15.56425,0.196,0.493,9.377
655799,30.0,21598.0,15.56345,0.196,0.491,9.377
657985,31.0,1915.0,15.55282,0.196,0.494,9.375
660171,31.0,4101.0,15.54498,0.196,0.494,9.376
662357,31.0,6287.0,15.53128,0.196,0.491,9.375
664543,31.0,8473.0,15.53065,0.196,0.494,9.375
666729,31.0,10659.0,15.5191,0.195,0.498,9.375
668915,31.0,12845.0,15.51433,0.195,0.498,9.375
671101,31.0,15031.0,15.514,0.195,0.498,9.375
673287,31.0,17217.0,15.51328,0.195,0.494,9.374
675473,31.0,19403.0,15.50793,0.195,0.492,9.375
677659,31.0,21589.0,15.50676,0.195,0.493,9.374
679845,32.0,1906.0,15.47549,0.195,0.492,9.372
682031,32.0,4092.0,15.47713,0.195,0.496,9.372
684217,32.0,6278.0,15.47669,0.195,0.494,9.372
686403,32.0,8464.0,15.4687,0.195,0.501,9.372
688589,32.0,10650.0,15.46326,0.195,0.494,9.373
690775,32.0,12836.0,15.46016,0.195,0.501,9.373
692961,32.0,15022.0,15.45551,0.194,0.5,9.373
695147,32.0,17208.0,15.45288,0.194,0.493,9.373
697333,32.0,19394.0,15.45046,0.194,0.497,9.373
699519,32.0,21580.0,15.45053,0.194,0.497,9.373
701705,33.0,1897.0,15.44008,0.194,0.493,9.371
703891,33.0,4083.0,15.43282,0.194,0.494,9.371
706077,33.0,6269.0,15.4193,0.194,0.494,9.371
708263,33.0,8455.0,15.4169,0.195,0.494,9.371
710449,33.0,10641.0,15.41685,0.194,0.494,9.37
712635,33.0,12827.0,15.41558,0.195,0.494,9.37
714821,33.0,15013.0,15.4158,0.194,0.498,9.369
717007,33.0,17199.0,15.41532,0.194,0.494,9.368
719193,33.0,19385.0,15.41172,0.194,0.496,9.369
721379,33.0,21571.0,15.40912,0.194,0.495,9.369
723565,34.0,1888.0,15.38215,0.194,0.496,9.367
725751,34.0,4074.0,15.38272,0.194,0.494,9.366
727937,34.0,6260.0,15.38236,0.194,0.494,9.366
730123,34.0,8446.0,15.38335,0.194,0.494,9.366
732309,34.0,10632.0,15.37642,0.194,0.494,9.367
734495,34.0,12818.0,15.37242,0.194,0.494,9.367
736681,34.0,15004.0,15.36688,0.194,0.493,9.367
738867,34.0,17190.0,15.36469,0.193,0.495,9.366
741053,34.0,19376.0,15.36114,0.193,0.497,9.366
743239,34.0,21562.0,15.36368,0.194,0.497,9.365
745425,35.0,1879.0,15.343,0.193,0.494,9.363
747611,35.0,4065.0,15.3425,0.193,0.494,9.362
749797,35.0,6251.0,15.34032,0.193,0.495,9.361
751983,35.0,8437.0,15.33467,0.193,0.494,9.361
754169,35.0,10623.0,15.33405,0.193,0.495,9.361
756355,35.0,12809.0,15.33027,0.193,0.496,9.361
758541,35.0,14995.0,15.32991,0.193,0.494,9.361
760727,35.0,17181.0,15.33135,0.193,0.497,9.36
762913,35.0,19367.0,15.32944,0.193,0.497,9.358
765099,35.0,21553.0,15.32925,0.193,0.495,9.358
767285,36.0,1870.0,15.31038,0.193,0.5,9.356
769471,36.0,4056.0,15.31093,0.193,0.494,9.356
771657,36.0,6242.0,15.31123,0.193,0.495,9.356
773843,36.0,8428.0,15.31279,0.193,0.494,9.355
776029,36.0,10614.0,15.30591,0.193,0.495,9.355
778215,36.0,12800.0,15.30398,0.193,0.497,9.354
780401,36.0,14986.0,15.30091,0.192,0.495,9.354
782587,36.0,17172.0,15.29912,0.192,0.496,9.353
784773,36.0,19358.0,15.29551,0.192,0.497,9.352
786959,36.0,21544.0,15.2972,0.193,0.493,9.351
789145,37.0,1861.0,15.29636,0.192,0.496,9.35
791331,37.0,4047.0,15.28053,0.192,0.494,9.349
793517,37.0,6233.0,15.27642,0.192,0.496,9.348
795703,37.0,8419.0,15.27752,0.193,0.496,9.347
797889,37.0,10605.0,15.27437,0.192,0.496,9.347
800075,37.0,12791.0,15.27392,0.192,0.496,9.346
802261,37.0,14977.0,15.27108,0.192,0.497,9.346
804447,37.0,17163.0,15.27108,0.192,0.498,9.345
806633,37.0,19349.0,15.26628,0.192,0.5,9.344
808819,37.0,21535.0,15.26866,0.192,0.498,9.344
811005,38.0,1852.0,15.24554,0.192,0.496,9.342
813191,38.0,4038.0,15.26723,0.192,0.495,9.342
815377,38.0,6224.0,15.26428,0.192,0.498,9.341
817563,38.0,8410.0,15.25571,0.192,0.495,9.34
819749,38.0,10596.0,15.25524,0.192,0.496,9.34
821935,38.0,12782.0,15.25283,0.192,0.499,9.34
824121,38.0,14968.0,15.25341,0.192,0.498,9.339
826307,38.0,17154.0,15.25663,0.192,0.495,9.337
828493,38.0,19340.0,15.25022,0.192,0.501,9.337
830679,38.0,21526.0,15.25023,0.192,0.498,9.337
832865,39.0,1843.0,15.24855,0.192,0.496,9.335
835051,39.0,4029.0,15.2544,0.192,0.495,9.335
837237,39.0,6215.0,15.24966,0.192,0.496,9.334
839423,39.0,8401.0,15.24285,0.192,0.496,9.333
841609,39.0,10587.0,15.23437,0.192,0.499,9.333
843795,39.0,12773.0,15.22693,0.192,0.497,9.333
845981,39.0,14959.0,15.22243,0.192,0.498,9.332
848167,39.0,17145.0,15.22242,0.192,0.497,9.331
850353,39.0,19331.0,15.21539,0.192,0.5,9.331
852539,39.0,21517.0,15.21433,0.192,0.498,9.331
854725,40.0,1834.0,15.21789,0.192,0.502,9.329
856911,40.0,4020.0,15.20547,0.192,0.496,9.329
859097,40.0,6206.0,15.20088,0.192,0.497,9.328
861283,40.0,8392.0,15.20105,0.192,0.496,9.327
863469,40.0,10578.0,15.2008,0.192,0.497,9.327
865655,40.0,12764.0,15.19931,0.192,0.498,9.328
867841,40.0,14950.0,15.19716,0.192,0.498,9.327
870027,40.0,17136.0,15.19662,0.192,0.497,9.326
872213,40.0,19322.0,15.19244,0.192,0.501,9.324
874399,40.0,21508.0,15.19416,0.192,0.498,9.324
876585,41.0,1825.0,15.17953,0.192,0.498,9.323
878771,41.0,4011.0,15.18298,0.192,0.496,9.323
880957,41.0,6197.0,15.17948,0.192,0.496,9.322
883143,41.0,8383.0,15.18126,0.192,0.5,9.322
885329,41.0,10569.0,15.17445,0.192,0.5,9.321
887515,41.0,12755.0,15.17328,0.192,0.498,9.32
889701,41.0,14941.0,15.17004,0.192,0.498,9.32
891887,41.0,17127.0,15.17107,0.192,0.498,9.319
894073,41.0,19313.0,15.16776,0.192,0.5,9.318
896259,41.0,21499.0,15.16714,0.192,0.498,9.318
898445,42.0,1816.0,15.16769,0.192,0.501,9.316
900631,42.0,4002.0,15.16668,0.192,0.498,9.316
902817,42.0,6188.0,15.16113,0.192,0.498,9.315
905003,42.0,8374.0,15.15913,0.192,0.498,9.315
907189,42.0,10560.0,15.15498,0.192,0.501,9.315
909375,42.0,12746.0,15.15181,0.192,0.498,9.315
911561,42.0,14932.0,15.14928,0.192,0.497,9.314
913747,42.0,17118.0,15.14732,0.192,0.498,9.313
915933,42.0,19304.0,15.14282,0.192,0.5,9.312
918119,42.0,21490.0,15.14599,0.192,0.498,9.312
920305,43.0,1807.0,15.15062,0.192,0.498,9.311
922491,43.0,3993.0,15.15859,0.192,0.498,9.31
924677,43.0,6179.0,15.14451,0.192,0.497,9.309
926863,43.0,8365.0,15.15077,0.192,0.497,9.309
929049,43.0,10551.0,15.14409,0.192,0.497,9.309
931235,43.0,12737.0,15.14374,0.192,0.498,9.309
933421,43.0,14923.0,15.13921,0.192,0.498,9.308
935607,43.0,17109.0,15.14093,0.192,0.498,9.308
937793,43.0,19295.0,15.13729,0.192,0.498,9.307
939979,43.0,21481.0,15.13608,0.192,0.498,9.307
942165,44.0,1798.0,15.12761,0.192,0.497,9.306
944351,44.0,3984.0,15.12085,0.192,0.498,9.306
946537,44.0,6170.0,15.11181,0.192,0.498,9.305
948723,44.0,8356.0,15.11455,0.192,0.498,9.304
950909,44.0,10542.0,15.11477,0.192,0.498,9.304
953095,44.0,12728.0,15.11149,0.192,0.498,9.304
955281,44.0,14914.0,15.11343,0.192,0.499,9.304
957467,44.0,17100.0,15.11352,0.191,0.498,9.303
959653,44.0,19286.0,15.10948,0.191,0.501,9.302
961839,44.0,21472.0,15.11098,0.192,0.501,9.302
964025,45.0,1789.0,15.10465,0.191,0.501,9.3
966211,45.0,3975.0,15.1083,0.191,0.498,9.3
968397,45.0,6161.0,15.10225,0.191,0.499,9.3
970583,45.0,8347.0,15.10966,0.192,0.499,9.3
972769,45.0,10533.0,15.10607,0.191,0.5,9.299
974955,45.0,12719.0,15.1036,0.192,0.498,9.299
977141,45.0,14905.0,15.10564,0.192,0.499,9.299
979327,45.0,17091.0,15.10669,0.192,0.498,9.299
981513,45.0,19277.0,15.10242,0.191,0.498,9.298
983699,45.0,21463.0,15.10399,0.191,0.498,9.297
985885,46.0,1780.0,15.11654,0.191,0.498,9.296
988071,46.0,3966.0,15.10215,0.191,0.496,9.296
990257,46.0,6152.0,15.09762,0.191,0.498,9.295
992443,46.0,8338.0,15.10017,0.191,0.499,9.295
994629,46.0,10524.0,15.09453,0.191,0.499,9.295
996815,46.0,12710.0,15.09571,0.191,0.498,9.296
999001,46.0,14896.0,15.09334,0.191,0.498,9.295
1001187,46.0,17082.0,15.09441,0.191,0.499,9.294
1003373,46.0,19268.0,15.09125,0.191,0.501,9.294
1005559,46.0,21454.0,15.09152,0.191,0.499,9.293
1007745,47.0,1771.0,15.06975,0.191,0.499,9.292
1009931,47.0,3957.0,15.07842,0.191,0.498,9.292
1012117,47.0,6143.0,15.07735,0.191,0.498,9.291
1014303,47.0,8329.0,15.07694,0.191,0.499,9.291
1016489,47.0,10515.0,15.07849,0.191,0.501,9.291
1018675,47.0,12701.0,15.07573,0.191,0.498,9.29
1020861,47.0,14887.0,15.07447,0.191,0.499,9.291
1023047,47.0,17073.0,15.07739,0.191,0.501,9.291
1025233,47.0,19259.0,15.07239,0.191,0.5,9.289
1027419,47.0,21445.0,15.07424,0.191,0.498,9.289
1029605,48.0,1762.0,15.0748,0.191,0.5,9.288
1031791,48.0,3948.0,15.06633,0.191,0.499,9.287
1033977,48.0,6134.0,15.05769,0.191,0.498,9.287
1036163,48.0,8320.0,15.05938,0.191,0.498,9.287
1038349,48.0,10506.0,15.06015,0.191,0.501,9.286
1040535,48.0,12692.0,15.05931,0.191,0.498,9.286
1042721,48.0,14878.0,15.05856,0.191,0.501,9.286
1044907,48.0,17064.0,15.05938,0.191,0.501,9.285
1047093,48.0,19250.0,15.05643,0.191,0.501,9.285
